Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
7/5/2019,60936.12,60958.28,60502.07,60628.11,34723306
7/8/2019,60495.51,60809.15,60390.15,60582.98,34517252
7/9/2019,60523.27,60529.64,60022.97,60199.83,34815857
7/10/2019,60202.13,60783.89,60074.82,60242.61,53948859
7/11/2019,60513.93,60803.39,60228.62,60362.11,36319472
7/12/2019,60504.84,60548.91,60374.11,60378,35388962
7/15/2019,60543.31,60800.03,60363.37,60527.98,28550602
7/16/2019,60596.79,60652.05,60299.38,60372.23,40648150
7/17/2019,60248.12,60293.9,59883.51,59975.08,50535212
7/18/2019,59710.84,60252.11,59626.82,60192.6,37221293
7/19/2019,60643.15,61005.48,60639.63,60902.04,37532876
7/22/2019,60840.13,61089.67,60775.18,60929.94,25434671
7/23/2019,60997.88,61029.19,60670.03,60750.64,26858815
7/24/2019,60819.34,60832.89,60603.41,60776.71,30207384
7/25/2019,60991.64,61008.09,60229.93,60249.72,30827494
7/26/2019,60282.23,60344.77,60016.7,60146.67,27490761
7/29/2019,60151.58,60211.18,59576.04,59678.7,23260043
7/30/2019,59682.53,59816.3,59430.05,59430.05,31062305
7/31/2019,59445.3,59852.05,59393.13,59670.6,42718299
8/1/2019,59512.63,59755.35,58759.72,58863.73,35697028
8/2/2019,58567.15,58667.9,58360.55,58360.55,26556045
8/5/2019,58081.75,58132.06,57157.8,57157.8,36524217
8/6/2019,57299.72,57490.9,57057.28,57082.76,40409077
8/7/2019,57252.42,57475.67,56361.81,56625.18,37676808
8/8/2019,57141.21,57293.54,57013.15,57102.69,29608397
8/9/2019,57235.1,57289.08,56175.41,56316.19,34020398
8/12/2019,56551.4,56631.39,55778.23,55915.51,23700065
8/13/2019,55939.51,57286.98,55828.9,57024.9,35071924
8/14/2019,56947.41,56947.41,55632.8,55634.7,34022369
8/16/2019,55811.11,55973.81,55066.72,55227.6,36653830
8/19/2019,55756.53,56200.96,55678.3,56035.15,35868142
8/20/2019,56198.21,56279.34,55735.81,56204.55,32181106
8/21/2019,56211.7,56617.12,56121.78,56121.78,26463803
8/22/2019,56165.08,56520.1,55956.43,56118.92,31380765
8/23/2019,56370.88,56567.95,55610.59,56047.39,30456687
8/26/2019,55526.02,56133.11,55496.48,55909.06,24379580
8/27/2019,56006.37,56099.78,55516.19,55881.98,57695921
8/28/2019,56108.89,56108.89,54702.14,54846.48,36309983
8/29/2019,54900.49,55356.91,54818.36,55273.05,28251397
8/30/2019,55358.11,56765.57,55358.11,56739.53,37572555
9/2/2019,56861.56,56982.12,56669.56,56965.68,17813943
9/3/2019,56841.52,56842.29,56004.74,56237.4,27324663
9/4/2019,56567,56938.9,56171.79,56176.46,41865258
9/5/2019,56453.49,56648.94,55982.14,56358.3,35115203
9/6/2019,56431.91,56760.13,56336.22,56593.23,26498031
9/9/2019,56673.93,57682.47,56657.46,57682.47,50975948
9/10/2019,57744.4,58015.51,57647.17,57893.23,45734010
9/11/2019,58048.84,58291.69,57789.23,57949.46,39196545
9/12/2019,58175.57,58314.42,57581.63,57886.6,37160335
9/13/2019,57897,58321.52,57897,58144.64,27391045
9/16/2019,57992.72,58525.39,57889.97,58525.39,39348701
9/17/2019,58400.61,58422.03,57790.52,57980.44,52243732
9/18/2019,58020.43,58308.07,57931,58297.28,64400992
9/19/2019,58173.35,58173.35,57891.36,58053.03,64468424
9/20/2019,58114.67,58203.82,57294.84,57485.19,84459417
9/23/2019,57457.88,57488.06,56727.95,56874.12,43097803
9/24/2019,57071.9,57610.78,56969.24,57462.78,41972173
9/25/2019,57230.29,57230.29,56742.58,57085.05,36505643
9/26/2019,57123.35,57436.95,57074.4,57377.87,34486447
9/27/2019,57493.47,57729.31,57322.74,57666.04,24648950
9/30/2019,57705.26,57705.8,57097.74,57320.3,30194305
10/1/2019,57245.86,57410.73,56777.36,56847.98,31379509
10/2/2019,56543.03,56733.42,55579.3,55598.64,31128902
10/3/2019,55426.51,56269.75,55086.12,55523.06,46189459
10/4/2019,55667.95,56079.14,55667.81,55980.47,33451010
10/7/2019,56143.58,56143.58,55739.92,55987.34,23423604
10/8/2019,56169.79,56308.28,55860.21,56247.95,31944088
10/9/2019,56258.16,56435.16,56130.07,56260.83,31563793
10/10/2019,56340.17,56353.97,55862.09,56034.97,33289349
10/11/2019,56238.65,56898.67,56125.37,56895.37,31038998
10/14/2019,56930.4,56971.44,56492.62,56647.08,27840281
10/15/2019,56911.34,56915.09,56614.22,56781.82,34954414
10/16/2019,56778.88,57081.38,56754.38,56898.36,31774001
10/17/2019,56915.64,57426.06,56862.11,57297.12,30260178
10/18/2019,57157.9,57157.9,56812.4,57024.61,33116852
10/21/2019,56951.4,57418.58,56951.4,57418.58,28749264
10/22/2019,57483.53,58001.26,57318.31,57986.45,36507559
10/23/2019,57870.77,57981.72,57743.5,57950.18,23230237
10/24/2019,58054.7,58167.5,57740.41,58012.97,28757238
10/25/2019,58010.95,58011.06,57262.43,57329.09,30601492
10/28/2019,57394.12,58119.41,57394.12,58101.72,27067340
10/29/2019,58154.62,58392.58,57968.88,58392.58,36861130
10/30/2019,58429.42,58489.07,58258.2,58430.48,26807799
10/31/2019,58628.93,58628.93,57665.64,57783.02,37242537
11/4/2019,58294.43,59326.52,58250.46,59326.13,43082010
11/5/2019,59352.2,59651.52,59234.53,59517.7,41717214
11/6/2019,59378.52,59523.8,59174.29,59174.29,33650760
11/7/2019,59447.25,59612.69,59376.45,59492.22,38615379
11/8/2019,59373.7,59407.09,59127.98,59191.71,48389318
11/12/2019,59262,59472.48,59086.57,59141.35,40909288
11/13/2019,59153.84,59153.84,58654.29,58816.98,49661698
11/14/2019,58799.02,59030.03,58510.17,58622.1,41968671
11/15/2019,58688.74,58811.73,58553.98,58751.67,27693967
11/18/2019,58959,59004.58,58573.22,58851.05,32333162
11/19/2019,58877.51,58935.82,58273.14,58447.3,37081896
11/20/2019,58285.36,58325.97,57673.04,58026.68,30248416
11/21/2019,57824.01,57826.32,57321.76,57618.54,32744747
11/22/2019,57589.17,58079.3,57589.17,57863.03,34408666
11/25/2019,58036.33,58237.66,58036.33,58151.15,30611850
11/26/2019,58180.49,58200.58,57774.39,58051.64,83275189
11/27/2019,58182.76,58190.11,57734.52,57867.89,28453598
11/28/2019,57808.66,57808.66,57460.76,57669.94,24108920
11/29/2019,57513.28,57733.05,57425.36,57502.14,25584992
12/2/2019,57643.57,57726.77,56790.36,56868.74,41084039
12/3/2019,56822.55,56861.23,56149.81,56191.17,30455601
12/4/2019,56280.78,56718.08,56012.55,56123.68,34143222
12/5/2019,56342.87,56552.1,56091.84,56338.75,30441034
12/6/2019,55824.56,55994.68,55629.42,55994.68,57626597
12/9/2019,55970.05,55970.05,55545.37,55867.95,27305021
12/10/2019,55949.24,55949.24,55324.52,55609.32,27993934
12/11/2019,55658.48,55805.07,55205.88,55531.27,35129956
12/12/2019,55728.18,56621.06,55712.66,56621.06,38195761
12/13/2019,56943.72,57084,56635.86,56729.11,41582155
12/16/2019,56732.32,56987.95,56691.23,56832.07,32979587
12/17/2019,56929.64,57302.98,56835.09,57225.67,45795789
12/18/2019,57283.83,57306.88,56786.09,57169.88,42341856
12/19/2019,57287.87,57348.61,57137.25,57346.95,33988912
12/20/2019,57236.85,57440.92,57097.4,57202.89,74856919
12/23/2019,57176.11,57569.71,57172.18,57569.71,31188919
12/27/2019,57769.5,58132.76,57766.76,57877.81,22200362
12/30/2019,57935.09,58048.6,57780.56,57832.88,20045404
1/2/2020,58122.41,59048.28,58099.1,59048.28,34491073
1/3/2020,58784.34,58784.34,58217.14,58603.27,32907436
1/7/2020,58597.73,58710.74,58216.62,58283.26,34053142
1/8/2020,58191.52,58192.21,57524.72,57596.09,34329726
1/9/2020,58062.05,58447.25,57983.93,58397.17,39292721
1/10/2020,58602.57,58732.09,58327.22,58732.09,33485180
1/13/2020,58780.41,59275.02,58772.62,59275.02,38113281
1/14/2020,59263.65,59298.22,58894.63,59118.97,47634529
1/15/2020,59087.67,59162.08,58616.41,58671.25,38504406
1/16/2020,58824.5,58998.65,58718.97,58962.37,43852653
1/17/2020,58893.5,59130.3,58543.53,59039.84,34074400
1/20/2020,59082.18,59214.29,59014.56,59110.06,27949866
1/21/2020,59019.3,59019.39,58572.59,58616.01,33146421
1/22/2020,58944.72,58944.72,58343.74,58401.69,41675607
1/23/2020,58372.99,58610.62,58292.33,58401.85,36448645
1/24/2020,58518.22,58850.48,58485.78,58607.31,33189386
1/27/2020,58158.26,58187.8,57020.13,57063.12,36698840
1/28/2020,57216.16,57477.97,56991.82,57336.45,28349737
1/29/2020,57523.58,57714.43,57145.55,57351.22,38408636
1/30/2020,56822.54,57161.11,56564.95,56923.36,39524373
1/31/2020,57073.39,57073.39,56371.34,56681.27,55729130
2/3/2020,56550.46,56867.68,56340.25,56795.27,38904472
2/4/2020,57035.64,57777.94,57035.64,57607.63,47119108
2/5/2020,57628.03,58332.39,57547.97,58121.81,37084070
2/6/2020,58380.56,58537.34,57826.8,57900.04,34573831
2/7/2020,57720.85,57834.47,57482.67,57816.25,29845256
2/10/2020,57816.95,57903.79,57320.5,57474.88,25896492
2/11/2020,57688.79,57936.05,57534.73,57816.86,32401033
2/12/2020,58046.88,58322.47,58013.58,58156.08,29968550
2/13/2020,58072.96,58072.96,57462.55,57960.23,32919892
2/14/2020,58172.63,58195.19,57771.07,57895.19,32594199
2/17/2020,58209.66,58221.62,57989.1,58080.88,24358543
2/18/2020,57686.01,57992.37,57686.01,57894.45,25624122
2/19/2020,58051.25,58100.2,57501.28,57957.76,33871626
2/20/2020,57983.93,58016.88,57685.87,57693.12,32373770
2/21/2020,57572.2,57786.69,57365.57,57424.47,27832144
2/24/2020,56862.02,56862.02,55042.35,55088.26,42624449
2/25/2020,55088.22,55219.41,53774.51,53781.02,51136176
2/26/2020,53735.28,53903.15,52721.44,53451.01,53346901
2/27/2020,53221.8,53221.8,50947.43,51318.69,69016882
2/28/2020,50384.77,50384.77,48324.78,49276.54,128936299
3/2/2020,50300.61,51045.31,49395.31,50150.48,67465505
3/3/2020,50641.71,52562.98,50641.71,52231.14,62600374
3/4/2020,51993.34,52287.56,51567,51585.66,47979720
3/5/2020,52014.52,52379.79,50700.44,50753.91,40292201
3/6/2020,50340.91,50340.91,48999.82,49326.23,55551456
3/9/2020,47597.42,47597.42,45215.96,45625.56,71798677
3/10/2020,45992.92,46427.48,44887.9,45043.23,59076804
3/11/2020,45206.25,45368.82,42279.02,42546.88,75807498
3/12/2020,40950.14,40950.14,37164.02,37164.02,94223131
3/13/2020,37770.04,40413.06,37499.65,38629.63,109956952
3/16/2020,38031.23,38031.23,35588.11,37738.36,91736116
3/17/2020,38462.17,40102.09,38173.86,39925.44,113019549
3/18/2020,39791.77,40765.01,38791.06,39313.78,107648470
3/19/2020,39369.43,41041.92,39133.61,41041.92,74990042
3/20/2020,41884.2,43018.7,41039.36,41153.2,154249619
3/23/2020,40442.12,40466.56,39081.81,39207.33,65061799
3/24/2020,40373.44,40807.53,39758.86,40275.9,62890236
3/25/2020,41144.03,41671.21,39495.57,40144.28,72853502
3/26/2020,39779.01,41218.22,39571.12,41202.98,57583410
3/27/2020,41314.79,41438.99,40664.28,40886.9,49872655
3/30/2020,41073.94,41139.09,40127.25,40827.13,62092773
3/31/2020,41042.71,41854.3,41033.74,41624.62,106856874
4/1/2020,41146.45,41373,40877.15,41028.82,60791370
4/2/2020,41170.87,41402.82,40661.03,41219.51,77958612
4/3/2020,41173.09,41621.89,40915.56,41532.37,88428661
4/6/2020,42297.83,43554.47,42297.83,43514.41,103452488
4/7/2020,44116.52,45387.4,44104.47,44110.86,115459592
4/8/2020,44042.59,44463.43,43314.51,43573.02,91765587
4/9/2020,43958.32,44505.76,43720.62,44499.23,78342921
4/14/2020,45015.42,46092.44,44953.36,46092.44,83717072
4/15/2020,46266.01,46394.37,44641.59,44666.91,90647857
4/16/2020,44853.27,44958.6,44440.72,44645.12,78328170
4/17/2020,45225.78,45512.77,45044.47,45353.23,67705853
4/20/2020,45501.22,45681.59,44935.17,45617.35,58217109
4/21/2020,45299.96,45299.96,43852.41,43959.51,65530006
4/22/2020,43982.03,44853.39,43523.94,44777.61,55074495
4/23/2020,45004.16,45450.43,44518.74,45450.43,53108527
4/24/2020,45162.8,45463.94,44884.25,44884.25,47594700
4/27/2020,45344.34,45429.14,44455.02,44704.71,60387846
4/28/2020,44711.22,45399.85,44532.68,44754.03,72442266
4/29/2020,45081.71,46214.68,44913.19,46114.95,65722184
4/30/2020,46402.86,46856.54,45833.61,46117,71554034
5/4/2020,45636.86,45639.53,44884.71,45023.6,42116900
5/5/2020,45373.53,45374,44859.87,45018.81,47305158
5/6/2020,45204.76,45205,44211.91,44312.99,60573067
5/7/2020,44515.56,45072.95,44153.27,44769.05,50991136
5/8/2020,45190.23,45397.98,45117.1,45228.14,39119140
5/11/2020,45527.26,45595.65,44763.79,44840.24,39225921
5/12/2020,44875.33,45701.73,44845.58,45687.43,54205354
5/13/2020,45447.39,45937.83,45279.95,45431.66,47828184
5/14/2020,45142.76,45142.76,43996.33,44450.71,51355431
5/15/2020,44796.1,44940.15,44266.47,44348.22,34116116
5/18/2020,44994.42,45873.81,44812.88,45873.81,53619072
5/19/2020,46229.78,46310.97,45728.13,45949.97,44614054
5/20/2020,45969.68,46491.15,45848.88,46295.02,51723773
5/21/2020,46188.2,46406.92,46008.18,46073.39,45391413
5/22/2020,45820.75,45993.38,45557.37,45915.72,52569776
5/25/2020,46240.77,46487.9,46026.97,46412.32,37270352
5/26/2020,46838.65,47928.72,46769.81,47897.84,103883550
5/27/2020,47999.95,49151.07,47836.3,47889.07,106427299
5/28/2020,48505.68,49053.31,47567.32,48144.34,101489708
5/29/2020,48035.66,48177.01,47690.82,48127.64,175526858
6/1/2020,48598.87,48875.99,48350.1,48647.15,65926353
6/2/2020,48777.35,48879.21,48523.16,48879.21,74901211
6/3/2020,49168.21,50061.4,49058.3,49728.3,94349709
6/4/2020,49677.97,50202.54,49552.06,50202.54,89733755
6/5/2020,50444.76,51573.79,50444.76,51494.63,102913799
6/8/2020,51488.28,51704.68,50806.53,51451.61,88171198
6/9/2020,51600.46,51797.65,50738.75,51289.49,95756903
6/10/2020,51393.51,51574.08,50896.16,51486.94,128616735
6/12/2020,50163.59,50711.94,49106.61,50169.11,121649360
6/15/2020,49555.88,49555.88,48881.66,48991.89,109732328
6/16/2020,49646.66,50647.66,49646.66,50385.49,95449265
6/17/2020,50756.53,50756.79,50065.23,50312.8,75752185
6/18/2020,50362.57,50656.94,50204.13,50445.13,103570476
6/19/2020,50501.03,50676.93,50458.76,50670.08,118188907
6/22/2020,50642.94,50815.34,50300.67,50606.02,87416733
6/23/2020,50942.9,51863.82,50841.55,51438.3,102495651
6/24/2020,51616.42,51694.81,50478.37,50479.64,84756272
6/25/2020,50346.03,50767.04,49870.68,50658.89,69576460
6/26/2020,50783.4,50806.32,49725.89,49725.89,57403107
6/29/2020,49593.24,49972.31,49536.58,49972.05,78492799
6/30/2020,50157.78,50167.33,49485.53,49569.17,86804296
7/1/2020,49822.43,50137.51,49248.33,50104.2,55672407
7/2/2020,50345.25,51062.22,50297.92,50937.18,62064339
7/3/2020,51096.81,51130.2,50792.84,50959.44,37857969
7/6/2020,51509.88,51727.42,51235.45,51480.18,52737288
7/7/2020,51421.16,51422.65,50923,50973.66,51384568
7/8/2020,50850.59,50892.99,50540.98,50726.22,50401702
7/9/2020,50930.01,51051.44,50813.47,50844.47,54340522
7/10/2020,50499.24,50934.9,50334.91,50933.53,44477575
7/13/2020,51381.34,51421.63,51104.5,51168.14,57094952
7/14/2020,50931.58,50932.97,50303.79,50443.27,70822448
7/15/2020,50822.16,51063.02,50680.05,51008.62,66550687
7/16/2020,50898.32,51121.23,50773.63,51121.23,63047255
7/17/2020,51186.23,51186.59,50858.03,51046.47,60633073
7/20/2020,51018.23,52170.68,50954.06,52170.68,95379772
7/21/2020,52502.1,53332.13,52413.2,52537.11,129431793
7/22/2020,52565.85,52589.93,52145.34,52145.96,65657495
7/23/2020,52435.82,52435.82,51873.52,51890.42,66738334
7/24/2020,51314.57,51672.44,51114.47,51672.44,54528437
7/27/2020,51785.78,52235.5,51595.76,52215.51,67394524
7/28/2020,52215.77,52473.45,51796.17,52159.95,87066597
7/29/2020,52021.23,52154.53,51596.81,52045.58,81739638
7/30/2020,51976.96,52036.29,50024.6,50024.63,108343382
7/31/2020,50173.61,50945.41,50167.24,50468.16,73599118
8/3/2020,50659.32,51727.31,50637.27,51534.26,56029017
8/4/2020,51843.2,52186.49,51469.83,51690.75,58820579
8/5/2020,51981.39,52433.48,51981.39,52289.67,56759698
8/6/2020,52421.19,52540.24,51675.8,51816.87,50530772
8/7/2020,51778.16,51819.9,51419.26,51732.44,59036934
8/10/2020,51894.82,52087.1,51731.15,51934.45,36369210
8/11/2020,52055.51,52721.16,52032.45,52420.67,57596649
8/12/2020,52328.26,52517.36,52170.03,52487.84,50196828
8/13/2020,52596.37,53158.36,52565.91,52706.25,45577967
8/14/2020,52690.22,52691.46,52310.21,52631.64,33664495
8/17/2020,52748.52,52889,52447.48,52889,36967280
8/18/2020,52739.28,52799.91,52423.49,52490.77,63771983
8/19/2020,52519.31,52639.47,52224.8,52262.21,56817557
8/20/2020,51940.02,52029.57,51757.96,51842.65,44480382
8/21/2020,52182.38,52182.38,51725.81,51920.09,45537079
8/24/2020,52274.62,52472.01,52109.07,52424.18,39092811
8/25/2020,52696.42,52825.06,51959.33,51963.74,45574932
8/26/2020,51927.82,52518.38,51843.1,52518.38,42298608
8/27/2020,52449.62,52653.08,52270.75,52528.67,37241150
8/28/2020,52527.8,52687.05,52193.14,52237.26,36491914
8/31/2020,52352.04,52437.56,51479.2,51629.45,56416045
9/1/2020,51821.39,51842.05,50795.74,50937.27,51671377
9/2/2020,51273.43,51559.12,51124.59,51356.24,51993572
9/3/2020,51471.88,51838.52,50818.11,50915.67,47462004
9/4/2020,50353.68,50858.13,50307.56,50522.18,40054118
9/7/2020,50792.57,50988.15,50688.81,50815.26,41630220
9/8/2020,50955.3,50976.7,49120.07,49556.34,80695443
9/9/2020,49566.77,50757.07,49566.77,50757.07,51380635
9/10/2020,50815.95,50951.19,50188.78,50561.3,44557469
9/11/2020,50640.86,50837.27,50555.09,50737.57,32063616
9/14/2020,50982.8,51046.23,50424.87,50454.28,37521670
9/15/2020,50604.3,50610.88,49907.73,50037.97,50524201
9/16/2020,50108.19,50218.39,49716.39,49882.7,41845395
9/17/2020,49709.57,50035.54,49392.36,50035.54,45598506
9/18/2020,50161.8,50161.8,49697.27,49825.58,76677202
9/21/2020,49532.56,50246,48447.72,48447.72,78319484
9/22/2020,48702.96,48960.84,48526.44,48741.38,52331448
9/23/2020,48801.78,49173.03,48480.02,48482.58,64231103
9/24/2020,48040.24,48232.01,47763.86,48009.43,47896083
9/25/2020,48081.94,48406.98,47920.27,48294.74,68758446
9/28/2020,48750.61,49841.68,48750.61,49841.68,63331409
9/29/2020,49769.08,49769.08,49499.4,49499.4,40332970
9/30/2020,49367.1,49497.34,49102.74,49411.53,42991130
10/1/2020,49608.46,49692.36,48905.92,49035.41,43838260
10/2/2020,48836.1,49157.61,48572.22,49043.26,33120114
10/5/2020,49381.73,50053.79,49381.72,50014.64,42378210
10/6/2020,50228.29,50491.83,50091.72,50113.97,50298379
10/7/2020,50123.01,50231.08,49698.45,50207.28,38707984
10/8/2020,50442.13,50442.13,49553.14,49727.34,49122902
10/9/2020,49612.43,49612.43,48752.01,49191.09,57203475
10/12/2020,49328.5,49419.84,48889.74,48938.01,44813244
10/13/2020,48905.26,48922.98,48391.49,48464.15,47363871
10/14/2020,48568.04,49120.19,48477.99,48596.45,53934857
10/15/2020,48394.9,48394.9,47425.22,47482,58846425
10/16/2020,47601.96,48417.95,47601.06,48210.12,63714917
10/19/2020,48419.26,48841.18,48022.6,48128.15,53637255
10/20/2020,48085.75,48557.75,47905.31,48418.97,44956351
10/21/2020,48588.68,48588.68,47781.23,47912.13,40700852
10/22/2020,47719.87,48368.43,47606.93,47910.38,46912910
10/23/2020,48028.71,48304.55,47719.33,47846.25,80646387
10/26/2020,47566.27,47734.01,47339.79,47418.61,39183382
10/27/2020,47581.7,47768.62,46911.07,47198.4,46287574
10/28/2020,46775.99,46822.41,44651.87,45008.3,71803148
10/29/2020,45139.77,45291.73,44375.03,44840.6,56543123
10/30/2020,44433.75,44628.08,43679.41,44097.98,56950969
11/2/2020,44413.22,45334.97,44413.22,45177.16,53359303
11/3/2020,45543.15,47177.81,45510.32,47160.46,61401199
11/4/2020,46772.97,47294.2,46170.96,47294.2,51383416
11/5/2020,47809.56,48422.93,47656.12,48295.31,45575557
11/6/2020,48392.71,49058.29,47916.16,48962.48,46569222
11/9/2020,49431.74,51064.11,49088.85,50827.48,95727194
11/10/2020,50821.71,51562.13,50241.64,51280.02,86287621
11/12/2020,51220.51,51653.95,50973.48,51229.23,74069348
11/13/2020,51208.51,51208.93,50536.57,50636.31,46046920
11/16/2020,51050.43,51931.11,51049.51,51931.11,72996684
11/17/2020,51776.95,52011.32,51409.39,51781.8,57434990
11/18/2020,51768.06,52264.8,51685.64,52232.17,49895103
11/19/2020,52010.63,52159.96,51517.21,51651.4,44431073
11/20/2020,51581.83,52418.13,51521.77,52353.64,38699180
11/23/2020,52721.28,53359.62,52529.64,52734.84,55011596
11/24/2020,53051.76,53303.29,52770.4,53303.29,47501747
11/25/2020,53342.53,53492.15,52965.07,53401.8,52051389
11/26/2020,53434.18,53662.35,52934.11,53187.31,36531919
11/27/2020,53017.16,53302.48,52855.12,53302.48,47293035
11/30/2020,53076.28,53077.47,52379.74,52639.45,104730668
12/1/2020,53041.8,53566.71,52816.4,52932.37,54548329
12/2/2020,52957.95,54005.09,52836.97,53983.67,47100234
12/3/2020,54164.05,54164.18,53637.89,53967.82,44510841
12/4/2020,54189.84,55360.35,54189.84,55304.72,45636409
12/7/2020,55357.14,55667.65,54956.03,55567.38,63981204
12/8/2020,55289.18,56011.89,55147.18,56011.89,61494072
12/9/2020,56183.16,57219.58,56183.16,56632.69,112942040
12/10/2020,56713.91,56838.55,56073,56230.4,76105844
12/11/2020,56227.79,56476.17,54968.89,55501.03,61644303
12/14/2020,55657.12,55707.11,54921.97,55150.21,57204768
12/15/2020,55106.81,55680.27,55060.38,55614.04,50014622
12/16/2020,55841.67,56750.85,55841.67,56507.5,59906443
12/17/2020,56857.67,57204.71,55549.61,56176.07,72916003
12/18/2020,56369,56369,55585.33,55607.24,85197686
12/21/2020,55126.42,55169.46,53154.57,54139.25,66138440
12/22/2020,54317.82,55157.57,54317.82,55108.83,41481325
12/23/2020,55317.77,55881.89,55165.03,55843.46,43382978
12/28/2020,56223.64,57186.74,56223.64,57172.46,80355295
12/29/2020,57468.75,57878.17,57404.11,57701.4,60452188
12/30/2020,57741.72,57741.89,56972.8,57025.84,62059433
1/4/2021,57231.39,58127.26,57215.5,57954.68,85513264
1/5/2021,57841.42,58527.25,57700.58,58027.01,80924974
1/7/2021,58839.75,59695.25,58615.77,59687.54,95031874
1/8/2021,59869.08,60242.43,59517.65,59843.23,78072468
1/11/2021,59808,60520.71,59225.12,59772.63,68950857
1/12/2021,59995.42,60230.37,58752.75,59159.31,55320884
1/13/2021,59405.82,59412.27,58194.45,58532.83,65518872
1/14/2021,58571.42,58972.16,58564.85,58945.17,49908555
1/15/2021,58857.83,58926.16,57490.69,57872.92,56486700
1/18/2021,57885.65,58873.14,57590.89,58873.13,65725669
1/19/2021,59153.62,59469.18,57993.34,58042.59,63524207
1/20/2021,58163.49,58346.05,57489.49,58114.63,61408920
1/21/2021,58378.27,58617.5,57131.53,57226.74,64166860
1/22/2021,56997.73,57519.27,56741.31,57304.69,53288039
1/25/2021,57489.45,57602.25,56572.54,56999.79,62583523
1/26/2021,56789.66,57890.45,56689.8,57785.37,59775859
1/27/2021,57767.44,58139.93,56107.09,56453.85,88633773
1/28/2021,56139,57871.89,55301.68,57797.95,99916081
1/29/2021,57316.76,57757.49,56710.11,56978.68,75091033
2/1/2021,57333.63,57598.25,56992.03,57465.45,70837335
2/2/2021,57649.98,57808.78,56927.01,57256.73,73509412
2/3/2021,57499.49,57720.89,56805.35,56944.12,89182171
2/4/2021,57043.2,57390,56649.7,56669.86,82020635
2/5/2021,56974.12,57725.53,56924.01,57453.85,77590696
2/8/2021,57723.56,57920.69,57337.75,57439.05,78826229
2/9/2021,57586.69,57586.91,57068.25,57247.73,74872044
2/10/2021,57452.75,57543.48,56582.69,56752.37,58713616
2/11/2021,56959.55,57934.64,56907.21,57790.5,49355866
2/12/2021,57691.18,57765.08,57042.13,57428.07,47298194
2/15/2021,57708.86,58504.68,57708.86,58422.63,49708824
2/16/2021,58595.03,59715.93,58513.65,59415.71,102545274
2/17/2021,59463.8,59489.39,58882.87,59008.47,65763312
2/18/2021,59068.12,59696.07,58632.85,58684.46,130385697
2/19/2021,58824.24,59026.19,58388.32,58712.53,78130382
2/22/2021,58486.64,58486.93,58041.18,58157.32,53361400
2/23/2021,58383.46,58468.48,56330.97,57029.17,88258835
2/24/2021,57182.54,57891.81,57182.07,57596.33,72323167
2/25/2021,57995.89,58377.67,57642.45,57706.4,64520825
2/26/2021,57138.96,57342.68,56400.33,56970.3,83653786
3/1/2021,57483.39,58025.13,57249.84,58012.31,64205861
3/2/2021,58018.74,58552.4,57855.32,58299.06,62580699
3/3/2021,58488.98,59043.17,57711.61,57897,69324969
3/4/2021,57724.77,57992.01,57104,57869.71,67693199
3/5/2021,57663.65,57969.09,57419.42,57643.55,60270909
3/8/2021,57946.68,58374.79,57814.78,58332.29,65767532
3/9/2021,58370.44,59351.9,58305.75,58971.22,62993873
3/10/2021,59135.36,59555.51,59127.74,59291.68,67518944
3/11/2021,59561.31,59694.2,58792.81,59028.6,57059817
3/12/2021,59125.72,59574.57,58839.27,59443.12,46757975
3/15/2021,59607.82,60089.6,59432.71,59528.38,58709711
3/16/2021,59750.98,59826.84,59006.84,59088.73,65556898
3/17/2021,58732.84,58732.84,57215.66,57924.26,114744595
3/18/2021,58071.47,58576.95,57940.26,58405.96,62377218
3/19/2021,58116.72,58218.35,57595.05,57595.05,95348920
3/22/2021,57560.68,58216.36,57544.84,57789.28,70341688
3/23/2021,57894.55,57908.03,57226.83,57695.05,43340577
3/24/2021,57182.17,57395.13,56792.95,57082.3,65619013
3/25/2021,57147.34,57264.17,56230.49,56448.66,60857445
3/26/2021,57004.35,57657.28,56787.35,57525.64,44684233
3/29/2021,57681.34,58477.43,57681.34,58444.34,47702996
3/30/2021,58724.66,58818.18,58070.09,58249.46,37054630
3/31/2021,58432.15,58432.15,57899.38,58081.5,53100745
4/1/2021,58243.34,58614.49,58095.95,58512.71,51014400
4/6/2021,58832.72,60023.32,58832.72,60023.32,61806033
4/7/2021,60018.61,60018.61,59494.3,59695.31,50604311
4/8/2021,59874.38,59880.35,59140.77,59435.58,44422946
4/9/2021,59452.12,59699.72,59167.4,59389.97,62622901
4/12/2021,59374.82,59645.06,59183.11,59645.06,77542724
4/13/2021,59719.44,59749.86,59280.2,59413.21,51549950
4/14/2021,59774.34,60146.63,59774.34,60146.63,52309177
4/15/2021,60237.13,60435.44,59925.73,60279.93,47112525
4/16/2021,60249.72,60448.71,59894.92,60158.72,48521087
4/19/2021,60245.63,60754.83,59692.78,59785.22,52007697
4/20/2021,59871.36,60061.3,59237.64,59386.5,52235338
4/21/2021,59360.75,59360.75,58855.97,59083.55,44657608
4/22/2021,59304.46,59674.57,59304.46,59376.35,40774627
4/23/2021,59361.37,59390.73,58739.59,59355.67,41369780
4/26/2021,59595.7,59731.04,59180.69,59731.04,41383115
4/27/2021,59832.76,59951.36,59571.06,59654.18,39735092
